Order ID,Customer Name,Category,Sub Category,Cities,Order Date,Region,Sales,Discount,Profit,States,Postal Code
OD16728,Arvind,Oil & Masala,Spices,Detroit,02/11/2019,West,2306.76,0.11,467.28,Kansas,KS
OD16729,Adavan,"Eggs, Meat & Fish",Mutton,Seattle,01/27/2020,Midwest,1664.18,0.15,1099.86,Montana,MT
OD16730,Jackson,"Eggs, Meat & Fish",Eggs,Charlotte,08/04/2019,West,1610.16,0.24,401.76,Missouri,MO
OD16731,James,Food Grains,Cereals,Philadelphia,02/06/2019,West,2235.87,0.22,1029.25,Idaho,ID
OD16732,Surya,Oil & Masala,Masalas,Houston,04/21/2019,West,1591.47,0.13,613.87,Minnesota,MN
OD16733,Jonas,Bakery,Breads & Buns,Dallas,08/15/2019,South,1617.42,0.23,396.66,Vermont,VT
OD16734,Peer,"Eggs, Meat & Fish",Mutton,Charlotte,04/13/2019,Midwest,2129.03,0.12,263.72,Louisiana,LA
OD16735,Adavan,"Eggs, Meat & Fish",Mutton,Houston,02/29/2020,South,814.84,0.32,1025,Virginia,VA
OD16736,Krithika,Fruits & Veggies,Organic Fruits,Seattle,01/19/2020,West,1467.5,0.22,894.85,Wyoming,WY
OD16737,Sundar,Snacks,Chocolates,Phoenix,07/04/2019,West,992.03,0.21,647.32,Georgia,GA
OD16738,Roshan,Fruits & Veggies,Fresh Fruits,Columbus,01/12/2019,West,1944.21,0.32,873.29,Nevada,NV
OD16739,Mathew,Food Grains,Rice,Columbus,07/10/2019,West,1085.62,0.11,303.49,Oregon,OR
OD16740,Vidya,"Eggs, Meat & Fish",Eggs,San Antonio,12/11/2019,Northeast,1775.94,0.25,473.98,Arkansas,AR
OD16741,Sudeep,Snacks,Biscuits,San Jose,03/22/2019,West,902.71,0.2,881.26,West Virginia,WV
OD16742,Shah,"Eggs, Meat & Fish",Fish,Austin,05/24/2019,West,939.75,0.17,576.78,Kentucky,KY
OD16743,Shah,Food Grains,Rice,Phoenix,10/18/2019,Northeast,1228.64,0.28,225.72,Illinois,IL
OD16744,Surya,"Eggs, Meat & Fish",Fish,Seattle,07/21/2020,South,1888.16,0.17,258.21,Pennsylvania,PA
OD16745,Veronica,Food Grains,Organic Staples,Philadelphia,04/27/2019,West,749.5,0.23,576.86,Connecticut,CT
OD16746,Mathew,Snacks,Cookies,Dallas,09/11/2020,South,2385.8,0.24,741.2,Tennessee,TN
OD16747,Anu,Snacks,Noodles,New York,04/23/2020,South,879.56,0.26,724.76,Michigan,MI
OD16748,Komal,Oil & Masala,Spices,Memphis,02/18/2020,West,881.98,0.15,1023.27,Maryland,MD
OD16749,Veena,Food Grains,Rice,Philadelphia,09/19/2020,Midwest,1774.86,0.14,629.85,Iowa,IA
OD16750,Krithika,Food Grains,Cereals,Austin,08/26/2020,West,870.1,0.17,73.7,New Jersey,NJ
OD16751,Peer,Food Grains,Rice,San Francisco,07/23/2019,West,1717.1,0.13,1088.32,New Hampshire,NH
OD16752,Veena,"Eggs, Meat & Fish",Mutton,Philadelphia,05/19/2020,Midwest,922.05,0.16,317.65,Rhode Island,RI
OD16753,Sharon,Food Grains,Organic Staples,Philadelphia,02/09/2019,Northeast,967.42,0.21,91.65,Maine,ME
OD16754,Ramesh,Fruits & Veggies,Fresh Fruits,San Antonio,05/29/2020,West,901.32,0.26,1014.72,North Carolina,NC
OD16755,Ridhesh,Bakery,Breads & Buns,Memphis,11/03/2019,Midwest,2201.5,0.15,858.07,Oklahoma,OK
OD16756,Sharon,Snacks,Cookies,Phoenix,08/01/2020,South,675.74,0.25,996.95,Washington,WA
OD16757,Sabeela,Oil & Masala,Masalas,Jacksonville,04/06/2020,West,1099.37,0.23,190.1,South Carolina,SC
OD16758,Sabeela,Oil & Masala,Edible Oil & Ghee,San Jose,03/25/2019,South,2396.99,0.2,112.74,Hawaii,HI
OD16759,Malik,Beverages,Soft Drinks,Jacksonville,07/11/2020,Midwest,850.95,0.31,602.05,New York,NY
OD16760,Anu,Food Grains,Rice,San Jose,11/14/2019,South,2061.81,0.31,235.8,Arizona,AZ
OD16761,Komal,Bakery,Cakes,Columbus,11/20/2020,Northeast,2274.48,0.18,949.63,North Dakota,ND
OD16762,Muneer,Food Grains,Rice,Denver,08/29/2019,South,1398.97,0.17,465.2,Delaware,DE
OD16763,Sheeba,"Eggs, Meat & Fish",Eggs,San Jose,07/24/2020,Northeast,2321.31,0.22,535.92,Texas,TX
OD16764,Rumaiza,"Eggs, Meat & Fish",Mutton,Seattle,06/27/2020,South,1155.11,0.1,100.68,Indiana,IN
OD16765,Ramesh,Oil & Masala,Edible Oil & Ghee,San Antonio,05/14/2020,West,2034.18,0.25,497.87,Massachusetts,MA
OD16766,Sheeba,Food Grains,Cereals,Chicago,01/11/2020,West,2479.03,0.21,438.5,Ohio,OH
OD16767,Mathew,Fruits & Veggies,Fresh Fruits,El Paso,11/30/2019,Northeast,2205.03,0.2,269.36,South Dakota,SD
OD16768,Vince,Bakery,Breads & Buns,Phoenix,05/28/2019,Midwest,2368.84,0.34,560.59,Utah,UT
OD16769,Sharon,Beverages,Health Drinks,Seattle,03/01/2019,West,1483.17,0.22,496.6,New Mexico,NM
OD16770,Anu,"Eggs, Meat & Fish",Mutton,San Jose,04/24/2020,Midwest,1978.72,0.14,739.11,Colorado,CO
OD16771,Amrish,Snacks,Chocolates,Seattle,09/29/2019,Midwest,1252.84,0.14,729.12,Alabama,AL
OD16772,Sudeep,Snacks,Noodles,New York,12/11/2020,South,1787.04,0.22,1051.45,Nebraska,NE
OD16773,Suresh,Oil & Masala,Spices,Phoenix,11/15/2020,Midwest,715.61,0.2,1032.12,Florida,FL
OD16774,Vinne,"Eggs, Meat & Fish",Fish,San Diego,07/21/2020,South,1244.75,0.24,123.62,California,CA
OD16775,Malik,Fruits & Veggies,Fresh Fruits,New York,07/31/2020,West,632.38,0.11,599.37,Mississippi,MS
OD16776,Veronica,"Eggs, Meat & Fish",Eggs,Charlotte,11/03/2020,West,668.56,0.26,273.57,Wisconsin,WI
OD16777,Ramesh,Food Grains,Organic Staples,San Jose,12/06/2019,South,1391.38,0.24,1078.48,Alaska,AK
OD16778,Aditi,Beverages,Health Drinks,Dallas,08/14/2019,West,1961.52,0.3,532.63,Kansas,KS
OD16779,Sundar,Fruits & Veggies,Fresh Fruits,San Antonio,10/08/2020,Midwest,2062.31,0.17,806.02,Montana,MT
OD16780,Amy,Snacks,Biscuits,Los Angeles,02/21/2020,South,1242.75,0.19,388.38,Missouri,MO
OD16781,Hafiz,Food Grains,Rice,Chicago,05/13/2019,Midwest,771.84,0.35,980.35,Idaho,ID
OD16782,Yadav,"Eggs, Meat & Fish",Fish,Seattle,03/23/2020,South,2236.34,0.3,136,Minnesota,MN
OD16783,Peer,"Eggs, Meat & Fish",Fish,San Diego,08/26/2019,Northeast,621.24,0.12,1107.2,Vermont,VT
OD16784,Yadav,Fruits & Veggies,Organic Vegetables,Detroit,04/29/2020,Midwest,1098.6,0.29,840.77,Louisiana,LA
OD16785,Jackson,Fruits & Veggies,Organic Vegetables,Boston,10/04/2020,South,1567.89,0.19,30.63,Virginia,VA
OD16786,Ram,Oil & Masala,Spices,San Diego,01/17/2019,West,2347.38,0.12,953.07,Wyoming,WY
OD16787,Arutra,Beverages,Soft Drinks,Detroit,10/27/2019,Midwest,701.22,0.21,923.3,Georgia,GA
OD16788,Sudeep,Food Grains,Rice,Houston,12/28/2020,South,2116.81,0.26,693.47,Nevada,NV
OD16789,Vince,"Eggs, Meat & Fish",Chicken,Los Angeles,12/27/2019,Midwest,2231.29,0.1,923.43,Oregon,OR
OD16790,Harish,Oil & Masala,Masalas,Jacksonville,09/10/2019,South,2369.9,0.28,144.41,Arkansas,AR
OD16791,Arvind,Food Grains,Organic Staples,Indianapolis,12/07/2020,South,2410.12,0.34,672.74,West Virginia,WV
OD16792,Amrish,"Eggs, Meat & Fish",Chicken,Houston,11/10/2020,West,1309.99,0.16,440.19,Kentucky,KY
OD16793,Hussain,"Eggs, Meat & Fish",Mutton,New York,10/27/2019,South,1888.6,0.2,812.64,Illinois,IL
OD16794,Alan,Fruits & Veggies,Organic Vegetables,Houston,11/20/2019,South,1214.57,0.11,276.26,Pennsylvania,PA
OD16795,Arutra,Fruits & Veggies,Organic Vegetables,Philadelphia,09/17/2020,South,1601.66,0.15,228.35,Connecticut,CT
OD16796,Sabeela,Beverages,Soft Drinks,Charlotte,10/16/2019,South,1349.69,0.13,570.59,Tennessee,TN
OD16797,Arutra,Bakery,Cakes,Seattle,03/17/2020,Midwest,1537.18,0.24,392.6,Michigan,MI
OD16798,Yusuf,Beverages,Soft Drinks,Seattle,03/16/2019,South,2113.76,0.35,1072.7,Maryland,MD
OD16799,Sudha,"Eggs, Meat & Fish",Mutton,Boston,10/27/2020,South,736.32,0.15,722.43,Iowa,IA
OD16800,Vinne,Snacks,Noodles,Chicago,03/03/2020,South,1609.74,0.25,919.93,New Jersey,NJ
OD16801,Esther,Fruits & Veggies,Fresh Vegetables,Denver,01/05/2019,South,1173.39,0.25,850.09,New Hampshire,NH
OD16802,Willams,Snacks,Cookies,Detroit,06/10/2020,Northeast,1969.29,0.12,947.05,Rhode Island,RI
OD16803,Suresh,Fruits & Veggies,Fresh Vegetables,Columbus,05/17/2019,West,1823.95,0.11,255.32,Maine,ME
OD16804,Mathew,Snacks,Chocolates,Houston,12/12/2020,West,1340.04,0.25,262.9,North Carolina,NC
OD16805,Alan,Beverages,Soft Drinks,Detroit,09/03/2020,South,883.29,0.24,428.51,Oklahoma,OK
OD16806,Yusuf,Fruits & Veggies,Fresh Vegetables,Houston,12/12/2020,South,1714.21,0.28,800.31,Washington,WA
OD16807,Verma,Food Grains,Flour,Los Angeles,08/06/2019,Midwest,1136.67,0.18,1049.9,South Carolina,SC
OD16808,James,Beverages,Health Drinks,Los Angeles,07/15/2020,West,1003.91,0.12,188.78,Hawaii,HI
OD16809,Yadav,Bakery,Cakes,Memphis,02/04/2019,South,529.43,0.17,205.09,New York,NY
OD16810,Krithika,Oil & Masala,Spices,Seattle,06/07/2019,West,2461.7,0.32,846.35,Arizona,AZ
OD16811,Roshan,Fruits & Veggies,Organic Fruits,Detroit,01/20/2019,Northeast,718.2,0.11,993.51,North Dakota,ND
OD16812,Sharon,Food Grains,Flour,Houston,10/27/2020,South,2272.08,0.31,389.38,Delaware,DE
OD16813,Vince,Fruits & Veggies,Organic Fruits,Chicago,02/19/2019,South,863.03,0.33,161.42,Texas,TX
OD16814,Haseena,Beverages,Health Drinks,San Antonio,02/15/2020,West,1384.31,0.23,92.92,Indiana,IN
OD16815,Hafiz,"Eggs, Meat & Fish",Fish,Boston,08/08/2020,South,1416.35,0.27,953.07,Massachusetts,MA
OD16816,Vince,"Eggs, Meat & Fish",Chicken,Columbus,09/27/2020,Midwest,1117.27,0.13,260.43,Ohio,OH
OD16817,Amy,Oil & Masala,Spices,El Paso,02/04/2019,South,1791.92,0.18,460.32,South Dakota,SD
OD16818,Veronica,Fruits & Veggies,Fresh Vegetables,Denver,01/17/2020,West,915.18,0.22,736.21,Utah,UT
OD16819,Verma,Snacks,Noodles,Detroit,11/10/2019,Midwest,1249.7,0.1,393.84,New Mexico,NM
OD16820,Sabeela,Food Grains,Cereals,El Paso,01/20/2019,Midwest,2375.28,0.13,58.93,Colorado,CO
OD16821,Vinne,Food Grains,Cereals,Columbus,02/13/2020,West,1106.73,0.23,300.27,Alabama,AL
OD16822,Sudeep,Food Grains,Organic Staples,El Paso,02/25/2019,West,2365.81,0.12,654.97,Nebraska,NE
OD16823,Esther,Beverages,Health Drinks,Memphis,07/30/2019,West,1159.94,0.33,1084.92,Florida,FL
OD16824,Kumar,Food Grains,Flour,Phoenix,06/05/2020,South,1509.95,0.25,648.79,California,CA
OD16825,Sundar,Snacks,Chocolates,Washington,08/17/2019,South,1069.41,0.16,167.38,Mississippi,MS
OD16826,Suresh,Beverages,Soft Drinks,El Paso,03/11/2019,West,546.95,0.27,714.3,Wisconsin,WI
OD16827,Roshan,Oil & Masala,Masalas,Austin,06/03/2020,Midwest,1170.72,0.24,360.11,Alaska,AK
OD16828,Akash,Snacks,Noodles,Houston,12/07/2020,West,2275.55,0.12,239.38,Kansas,KS
OD16829,Yadav,"Eggs, Meat & Fish",Chicken,Detroit,10/10/2019,South,779.89,0.26,198.16,Montana,MT
OD16830,Sabeela,"Eggs, Meat & Fish",Chicken,Austin,02/02/2019,Midwest,1075.52,0.21,449.58,Missouri,MO
OD16831,Ridhesh,Bakery,Breads & Buns,El Paso,07/28/2019,South,2434.34,0.21,783.7,Idaho,ID
OD16832,Yusuf,Snacks,Noodles,Memphis,05/16/2020,West,1817.4,0.3,596.93,Minnesota,MN
OD16833,Amrish,Bakery,Breads & Buns,Dallas,08/06/2020,West,630.25,0.16,464.94,Vermont,VT
OD16834,Ridhesh,Oil & Masala,Spices,Philadelphia,12/06/2019,South,1288.44,0.27,818.82,Louisiana,LA
OD16835,Sabeela,Snacks,Chocolates,San Jose,08/04/2019,South,1452.06,0.29,1095.11,Virginia,VA
OD16836,Vidya,Beverages,Health Drinks,Seattle,09/07/2019,Northeast,1168.59,0.3,912.17,Wyoming,WY
OD16837,Shah,"Eggs, Meat & Fish",Eggs,Austin,08/12/2019,Midwest,940.07,0.21,637.12,Georgia,GA
OD16838,Yusuf,"Eggs, Meat & Fish",Mutton,Washington,07/01/2019,Midwest,1446.49,0.31,200.48,Nevada,NV
OD16839,Veronica,Snacks,Chocolates,Chicago,04/14/2020,South,1125.78,0.21,383.08,Oregon,OR
OD16840,Adavan,Snacks,Cookies,San Diego,03/31/2019,South,1167.9,0.3,1105.98,Arkansas,AR
OD16841,Ramesh,Fruits & Veggies,Organic Vegetables,Dallas,08/15/2020,West,1827.14,0.11,682.31,West Virginia,WV
OD16842,Peer,Snacks,Biscuits,San Francisco,11/26/2020,South,1658.27,0.14,644.65,Kentucky,KY
OD16843,Anu,"Eggs, Meat & Fish",Eggs,New York,05/02/2019,South,1846.6,0.16,61.83,Illinois,IL
OD16844,Amrish,Oil & Masala,Masalas,Charlotte,09/16/2019,South,904.68,0.29,202.03,Pennsylvania,PA
OD16845,Sheeba,"Eggs, Meat & Fish",Eggs,Memphis,04/08/2020,South,586.75,0.26,179.63,Connecticut,CT
OD16846,Sabeela,"Eggs, Meat & Fish",Eggs,Seattle,09/24/2020,South,991.92,0.1,773.89,Tennessee,TN
OD16847,Sabeela,Snacks,Cookies,Memphis,12/23/2019,South,1182.41,0.13,339.54,Michigan,MI
OD16848,Kumar,Oil & Masala,Edible Oil & Ghee,Chicago,08/18/2019,Midwest,2225.85,0.2,836.12,Maryland,MD
OD16849,Sabeela,Food Grains,Rice,Memphis,11/01/2020,Northeast,1983.73,0.24,714.91,Iowa,IA
OD16850,Roshan,"Eggs, Meat & Fish",Fish,Denver,03/29/2019,Midwest,2438.86,0.34,1065.18,New Jersey,NJ
OD16851,Jackson,"Eggs, Meat & Fish",Eggs,Columbus,12/25/2019,Midwest,1996.36,0.12,171.66,New Hampshire,NH
OD16852,Muneer,"Eggs, Meat & Fish",Chicken,Indianapolis,07/08/2020,Midwest,1588.28,0.26,288.93,Rhode Island,RI
OD16853,Akash,Fruits & Veggies,Fresh Fruits,San Francisco,03/21/2020,South,2280.23,0.13,331.61,Maine,ME
OD16854,Yusuf,"Eggs, Meat & Fish",Mutton,San Francisco,03/14/2020,Midwest,1641.2,0.26,549.13,North Carolina,NC
OD16855,Kumar,Snacks,Chocolates,Los Angeles,07/28/2020,Northeast,1356.37,0.25,1076.4,Oklahoma,OK
OD16856,Vinne,"Eggs, Meat & Fish",Fish,Houston,06/07/2019,West,2456.99,0.14,652.77,Washington,WA
OD16857,Krithika,Oil & Masala,Spices,San Antonio,06/18/2020,South,754.31,0.11,1044.42,South Carolina,SC
OD16858,Jonas,"Eggs, Meat & Fish",Mutton,Los Angeles,07/12/2020,South,2168.04,0.15,73.65,Hawaii,HI
OD16859,Haseena,Food Grains,Rice,Indianapolis,04/24/2019,South,2336.83,0.29,566.42,New York,NY
OD16860,Arvind,Beverages,Health Drinks,Seattle,02/14/2019,West,1719.47,0.22,395.12,Arizona,AZ
OD16861,Rumaiza,Fruits & Veggies,Organic Vegetables,San Antonio,01/16/2019,Northeast,942.46,0.22,1102.53,North Dakota,ND
OD16862,Mathew,Snacks,Chocolates,Detroit,06/04/2019,West,1860.27,0.16,1112.84,Delaware,DE
OD16863,Vinne,Bakery,Cakes,Houston,06/25/2019,Northeast,1961.96,0.22,521.58,Texas,TX
OD16864,Malik,Snacks,Chocolates,Seattle,12/13/2019,South,2052.52,0.29,1061.14,Indiana,IN
OD16865,Hussain,Food Grains,Rice,Denver,04/23/2019,South,706.62,0.22,417.23,Massachusetts,MA
OD16866,Aditi,Fruits & Veggies,Organic Fruits,Washington,09/22/2019,South,1059.36,0.23,327.96,Ohio,OH
OD16867,Rumaiza,"Eggs, Meat & Fish",Chicken,Jacksonville,10/31/2020,South,1539.42,0.12,972.47,South Dakota,SD
OD16868,Jackson,Beverages,Health Drinks,Philadelphia,01/17/2019,Northeast,2464.82,0.22,915.12,Utah,UT
OD16869,Esther,Fruits & Veggies,Fresh Fruits,Detroit,11/02/2019,South,1094.51,0.32,917.6,New Mexico,NM
OD16870,Vidya,"Eggs, Meat & Fish",Chicken,Detroit,08/22/2020,Northeast,1324.12,0.3,174.37,Colorado,CO
OD16871,Anu,Fruits & Veggies,Organic Fruits,Houston,12/18/2019,West,726.11,0.12,565.79,Alabama,AL
OD16872,Haseena,Snacks,Cookies,Fort Worth,06/08/2020,Midwest,1358.01,0.25,231.21,Nebraska,NE
OD16873,Ganesh,Snacks,Noodles,San Diego,01/26/2019,West,1834.44,0.17,1080.21,Florida,FL
OD16874,Jonas,Snacks,Biscuits,Fort Worth,12/27/2019,South,1405.02,0.33,345.55,California,CA
OD16875,Sudha,Beverages,Soft Drinks,Memphis,06/16/2020,Midwest,868.29,0.24,245.01,Mississippi,MS
OD16876,Sharon,Fruits & Veggies,Fresh Vegetables,Fort Worth,08/26/2020,Midwest,2383.41,0.24,541.24,Wisconsin,WI
OD16877,Ram,Fruits & Veggies,Fresh Fruits,Memphis,12/22/2019,South,1228.7,0.15,736.87,Alaska,AK
OD16878,Krithika,Fruits & Veggies,Fresh Vegetables,Washington,12/31/2020,South,1976.02,0.14,297.5,Kansas,KS
OD16879,Surya,Fruits & Veggies,Fresh Fruits,Houston,03/27/2020,West,2474.69,0.26,69.4,Montana,MT
OD16880,Amrish,"Eggs, Meat & Fish",Mutton,Chicago,06/21/2019,South,1470.47,0.34,537.86,Missouri,MO
OD16881,Vinne,Beverages,Health Drinks,New York,06/26/2019,South,1142.5,0.1,566.33,Idaho,ID
OD16882,Amy,"Eggs, Meat & Fish",Chicken,Detroit,03/05/2020,South,1375.81,0.31,794.72,Minnesota,MN
OD16883,Ramesh,Snacks,Noodles,Detroit,03/21/2020,South,2273.31,0.28,1051.66,Vermont,VT
OD16884,Ravi,Bakery,Cakes,Indianapolis,02/21/2020,West,1283.8,0.18,679.93,Louisiana,LA
OD16885,Sharon,Food Grains,Flour,Washington,08/15/2019,West,1542.01,0.3,680.45,Virginia,VA
OD16886,Amrish,Food Grains,Rice,Chicago,02/04/2019,West,1790.41,0.23,961.63,Wyoming,WY
OD16887,Ramesh,Bakery,Breads & Buns,Boston,10/01/2019,West,761.42,0.17,938.58,Georgia,GA
OD16888,Yusuf,Fruits & Veggies,Organic Vegetables,Denver,03/10/2019,South,739.66,0.22,156.57,Nevada,NV
OD16889,Hussain,Fruits & Veggies,Organic Fruits,San Antonio,09/04/2019,South,2151.57,0.15,126.37,Oregon,OR
OD16890,Sundar,Oil & Masala,Masalas,Jacksonville,07/09/2019,West,934.35,0.22,984.54,Arkansas,AR
OD16891,Roshan,Oil & Masala,Edible Oil & Ghee,Dallas,06/09/2019,South,1504.9,0.26,155.36,West Virginia,WV
OD16892,Yusuf,Oil & Masala,Spices,San Francisco,06/23/2019,West,1962.77,0.28,563.73,Kentucky,KY
OD16893,Mathew,Fruits & Veggies,Organic Fruits,Philadelphia,02/03/2020,South,2282.87,0.15,504.71,Illinois,IL
OD16894,Suresh,Beverages,Health Drinks,Seattle,03/07/2019,West,672.27,0.29,779.18,Pennsylvania,PA
OD16895,Shree,Snacks,Biscuits,New York,01/20/2020,Midwest,1753.59,0.11,51.76,Connecticut,CT
OD16896,Jonas,Oil & Masala,Spices,Charlotte,07/04/2020,South,1912.19,0.21,426.81,Tennessee,TN
OD16897,Sudha,Oil & Masala,Masalas,San Antonio,04/19/2020,Northeast,1270.74,0.33,541.36,Michigan,MI
OD16898,Sundar,Food Grains,Organic Staples,Charlotte,01/24/2020,South,2112.75,0.24,106.62,Maryland,MD
OD16899,Sudha,Snacks,Biscuits,Fort Worth,08/24/2020,Northeast,927.05,0.22,421.42,Iowa,IA
OD16900,Surya,Food Grains,Cereals,Boston,04/25/2020,Midwest,2054.74,0.22,582.08,New Jersey,NJ
OD16901,Amy,Oil & Masala,Edible Oil & Ghee,El Paso,05/05/2019,West,1616.7,0.28,218.79,New Hampshire,NH
OD16902,Sundar,Beverages,Soft Drinks,Boston,12/21/2019,West,2240.67,0.35,590.64,Rhode Island,RI
OD16903,Komal,"Eggs, Meat & Fish",Eggs,Denver,09/14/2019,South,1486.28,0.1,900.4,Maine,ME
OD16904,Amrish,Bakery,Breads & Buns,Chicago,09/21/2019,West,2491.44,0.21,717.52,North Carolina,NC
OD16905,James,Fruits & Veggies,Fresh Vegetables,San Diego,09/01/2019,South,2417.54,0.22,198.2,Oklahoma,OK
OD16906,Krithika,Bakery,Breads & Buns,Dallas,10/25/2019,South,1695.1,0.13,819.24,Washington,WA
OD16907,Suresh,Food Grains,Flour,Detroit,11/11/2020,West,585.74,0.2,653.05,South Carolina,SC
OD16908,Sabeela,Fruits & Veggies,Fresh Fruits,Detroit,10/13/2019,South,1404.34,0.17,164.28,Hawaii,HI
OD16909,Willams,"Eggs, Meat & Fish",Mutton,Jacksonville,02/17/2020,West,1579.15,0.19,426.73,New York,NY
OD16910,James,Beverages,Health Drinks,Houston,09/05/2020,South,2376.35,0.15,795.51,Arizona,AZ
OD16911,Veronica,Bakery,Cakes,Denver,02/05/2019,South,804.95,0.22,402.02,North Dakota,ND
OD16912,Harish,"Eggs, Meat & Fish",Fish,Fort Worth,05/12/2019,West,964.79,0.25,336.46,Delaware,DE
OD16913,Komal,"Eggs, Meat & Fish",Eggs,Fort Worth,07/16/2019,West,2157.62,0.27,872.84,Texas,TX
OD16914,Adavan,Fruits & Veggies,Organic Fruits,Charlotte,01/20/2020,West,2022.92,0.35,753.12,Indiana,IN
OD16915,Aditi,Beverages,Health Drinks,Austin,02/15/2019,South,2114.3,0.14,347.35,Massachusetts,MA
OD16916,Ganesh,"Eggs, Meat & Fish",Chicken,Seattle,11/25/2019,South,1204.27,0.22,188.16,Ohio,OH
OD16917,Alan,Fruits & Veggies,Fresh Vegetables,Seattle,06/17/2020,Northeast,1477.32,0.11,458.75,South Dakota,SD
OD16918,Harish,Food Grains,Rice,San Jose,05/08/2020,Northeast,2346.89,0.28,135.33,Utah,UT
OD16919,Malik,Fruits & Veggies,Organic Vegetables,San Jose,05/14/2020,Midwest,675.09,0.17,761.28,New Mexico,NM
OD16920,Malik,Snacks,Cookies,Houston,10/13/2019,South,993.95,0.29,141.52,Colorado,CO
OD16921,Arutra,Oil & Masala,Edible Oil & Ghee,Memphis,04/06/2020,Northeast,2470.14,0.33,773.9,Alabama,AL
OD16922,Sudha,Food Grains,Cereals,San Francisco,04/08/2019,West,573.78,0.14,360.41,Nebraska,NE
OD16923,Vinne,Food Grains,Cereals,Charlotte,05/13/2020,Midwest,1196.7,0.1,828,Florida,FL
OD16924,Amrish,"Eggs, Meat & Fish",Fish,Phoenix,01/23/2019,Northeast,2435.92,0.29,400.4,California,CA
OD16925,Veronica,Snacks,Noodles,Memphis,03/10/2020,South,1663.85,0.35,628.21,Mississippi,MS
OD16926,Muneer,Oil & Masala,Masalas,San Francisco,03/02/2019,Midwest,1665.35,0.12,677.74,Wisconsin,WI
OD16927,Rumaiza,Beverages,Health Drinks,Detroit,02/06/2020,West,543.23,0.16,967.18,Alaska,AK
OD16928,Alan,"Eggs, Meat & Fish",Chicken,Fort Worth,08/21/2020,West,882.1,0.22,343.38,Kansas,KS
OD16929,Kumar,"Eggs, Meat & Fish",Mutton,New York,03/17/2019,West,733.86,0.23,72.72,Montana,MT
OD16930,Adavan,Beverages,Health Drinks,Washington,05/30/2020,West,579.95,0.24,217.08,Missouri,MO
OD16931,Sundar,Fruits & Veggies,Organic Vegetables,New York,11/18/2019,South,2055.33,0.22,400.06,Idaho,ID
OD16932,Hafiz,Fruits & Veggies,Fresh Fruits,Indianapolis,02/21/2019,South,1507.41,0.34,75.7,Minnesota,MN
OD16933,Jackson,Snacks,Biscuits,Phoenix,02/23/2019,South,1846.58,0.19,80.28,Vermont,VT
OD16934,Harish,Snacks,Cookies,Seattle,01/21/2020,West,1805.62,0.27,239.26,Louisiana,LA
OD16935,Amy,Beverages,Health Drinks,Austin,05/04/2019,Northeast,642.43,0.27,1119.35,Virginia,VA
OD16936,Veronica,"Eggs, Meat & Fish",Chicken,Los Angeles,02/22/2020,West,1120.22,0.11,485.61,Wyoming,WY
OD16937,Muneer,Fruits & Veggies,Fresh Vegetables,Washington,10/21/2020,South,1591.93,0.31,980.64,Georgia,GA
OD16938,Arutra,"Eggs, Meat & Fish",Chicken,Houston,07/14/2020,South,941.71,0.3,1040.24,Nevada,NV
OD16939,Verma,"Eggs, Meat & Fish",Fish,San Jose,09/22/2020,Northeast,805.65,0.28,903.58,Oregon,OR
OD16940,Krithika,Snacks,Noodles,Austin,04/10/2020,West,1968.72,0.31,175.36,Arkansas,AR
OD16941,Anu,Food Grains,Organic Staples,San Diego,05/11/2019,Northeast,1447.37,0.18,519.41,West Virginia,WV
OD16942,Roshan,Food Grains,Organic Staples,Austin,11/19/2019,South,1869.49,0.18,318.81,Kentucky,KY
OD16943,Anu,Beverages,Health Drinks,Washington,03/23/2020,South,1963.38,0.12,1046.82,Illinois,IL
OD16944,Verma,"Eggs, Meat & Fish",Chicken,Phoenix,05/08/2020,West,631.83,0.17,986.79,Pennsylvania,PA
OD16945,Malik,Snacks,Cookies,Los Angeles,03/31/2020,West,530.59,0.21,192.42,Connecticut,CT
OD16946,Krithika,Snacks,Cookies,San Jose,08/30/2020,South,1336.61,0.24,289.57,Tennessee,TN
OD16947,Adavan,Food Grains,Cereals,Charlotte,02/06/2019,Midwest,1291.6,0.26,325.56,Michigan,MI
OD16948,Krithika,Fruits & Veggies,Organic Vegetables,Fort Worth,04/14/2020,West,946.17,0.29,1028.53,Maryland,MD
OD16949,Verma,Snacks,Noodles,Philadelphia,02/23/2020,South,1852.6,0.1,765.77,Iowa,IA
OD16950,Anu,Snacks,Noodles,Philadelphia,08/23/2019,South,2243.27,0.25,243.16,New Jersey,NJ
OD16951,Shree,Snacks,Chocolates,Indianapolis,12/24/2019,Northeast,1018.78,0.25,570.25,New Hampshire,NH
OD16952,Sudha,Food Grains,Flour,Jacksonville,01/04/2020,Midwest,965.25,0.17,267.83,Rhode Island,RI
OD16953,Ram,Food Grains,Cereals,Philadelphia,02/01/2020,South,707.74,0.13,110.55,Maine,ME
OD16954,Arvind,Food Grains,Cereals,San Jose,12/17/2020,South,637.72,0.11,687.69,North Carolina,NC
OD16955,Vince,Food Grains,Rice,Detroit,02/03/2019,South,1292.21,0.25,443.03,Oklahoma,OK
OD16956,Shah,Snacks,Chocolates,New York,09/01/2020,South,1741.78,0.21,106.91,Washington,WA
